metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
bedb74a5-13d5-42a2-ac37-ac97161b47b3,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,8815.0,3403.0,,54.0,,,0.0,0.0,,,229.0,25.0,
8711063c-c4fb-417e-b0dd-f7ed04317b1a,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_635,Yadgir,5681.0,1430.0,,44.0,,,7.0,2.0,,,1277.0,177.0,
6ff67902-9e42-40d0-bd47-151a424967e4,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_525,Bengaluru Urban,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
42c6724e-c7a2-4ff8-b15f-5ba8a6946632,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_526,Bengaluru Rural,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
3c9ae6db-8202-466f-9cf8-76b316d5ddd5,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,1045.0,357.0,,0.0,,,0.0,0.0,,495.0,1031.0,279.0,
e2a7592c-d6f4-42d2-b132-1fe1be10dc29,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
4f5d67be-0387-4875-b823-d881dc1b5b7e,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
feec1d64-cd9f-46bd-b95f-98f0d8238af2,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
4e54dcb4-9e8a-4c69-89eb-e01463165a40,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
febf8f21-b154-40bc-ae7a-d99df10f6c11,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
cbdc07e9-039b-4993-8bcc-e037b415a5d5,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,13196.0,3043.0,,154.0,,,0.0,0.0,,7808.0,1506.0,436.0,
8045d0fa-50c7-4616-883e-6dd57c76633e,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
84c2a82c-346b-4740-81cd-c1acaad022ad,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2625a191-880a-420e-9538-7e758f776ee5,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
8c1d981f-160e-4ca8-9a40-7ebfcce8ef22,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
9abe5bd3-82e5-4dcf-96cb-9bee1b3bca18,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
11bf8d7a-202a-415b-b630-cc3cb67bfb4b,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
16ee853a-613f-4349-bb5b-d9f5c95b9b85,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
21add3de-0e1b-4fb9-b50e-60ad48424a13,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
7ee2d92c-77bf-4c83-919f-5ddcea07744d,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
