regionID,regionName,parentID
village_600243,HOKRANA(B),subdistrict_5457
village_600244,HOKRANA(K),subdistrict_5457
village_600245,TADPALLI,subdistrict_5457
village_600247,SINDHOL,subdistrict_5457
village_600248,REKULGI,subdistrict_5457
village_600249,BAMBALGI,subdistrict_5457
village_600250,BAPUR,subdistrict_5457
village_600251,MAGDAL,subdistrict_5457
village_600252,MARKUNDA,subdistrict_5457
village_600253,BHANGOOR,subdistrict_5457
village_600254,RAJGERA,subdistrict_5457
village_600255,BAG - E - KARANJA (OG),subdistrict_5457
village_600256,ALIABAD (OG),subdistrict_5457
village_600257,GHATBORAL,subdistrict_5458
village_600258,GHODWADI,subdistrict_5458
village_600259,HUNSNAL,subdistrict_5458
village_600260,KUMARCHINCHOLI,subdistrict_5458
village_600261,HANDIKHERA,subdistrict_5458
village_600262,SULTANABAD,subdistrict_5458
village_600263,MUGNOOR,subdistrict_5458
village_600264,DUBALGUNDI,subdistrict_5458
village_600265,OTHAGI,subdistrict_5458
village_600266,CHANDANAHALLI,subdistrict_5458
village_600267,SONKHERA,subdistrict_5458
village_600268,HUNSGERA,subdistrict_5458
village_600269,KANKATTA,subdistrict_5458
village_600270,SEDOL,subdistrict_5458
village_600271,WARWATTI (K),subdistrict_5458
village_600272,CHINKERA,subdistrict_5458
village_600273,JALASANGI,subdistrict_5458
village_600274,KABEERABAD WADI,subdistrict_5458
village_600275,NAMDAPUR WADI,subdistrict_5458
village_600276,HALLIKHED (B),subdistrict_5458
village_600277,SINDBANDIGI,subdistrict_5458
village_600278,ATIWAL,subdistrict_5458
village_600279,DAKULGI,subdistrict_5458
village_600280,AMEERABAD,subdistrict_5458
village_600281,SHAKARGUNJ,subdistrict_5458
village_600282,HILALPUR,subdistrict_5458
village_600283,MARKHAL,subdistrict_5458
village_600284,BOTHAGI,subdistrict_5458
village_600285,ALLURA,subdistrict_5458
village_600286,BENCHINCHOLI,subdistrict_5458
village_600287,MALKAPUR,subdistrict_5458
village_600288,MADARGAON,subdistrict_5458
village_600289,NIMBURA,subdistrict_5458
village_600290,SITALGERA,subdistrict_5458
village_600291,MOLKHERA,subdistrict_5458
village_600292,GADAWANTI,subdistrict_5458
village_600293,MANIKNAGAR,subdistrict_5458
village_600294,DHUMANSOOR,subdistrict_5458
village_600295,NANDAGAON,subdistrict_5458
village_600296,KAPPARGAON,subdistrict_5458
village_600297,HUDGI,subdistrict_5458
village_600298,HUMNABAD (RURAL),subdistrict_5458
village_600299,MUSTAPUR,subdistrict_5458
village_600300,HALLIKHED (K),subdistrict_5458
village_600301,KALLUR,subdistrict_5458
village_600302,KATHALLI,subdistrict_5458
village_600303,CHITKOTA,subdistrict_5458
village_600304,BORAMPALLI,subdistrict_5458
village_600305,HANKUNI,subdistrict_5458
village_600306,SINDANKERA,subdistrict_5458
village_600307,CHITGUPPA (RURAL),subdistrict_7084
village_600308,HIPPARGAON,subdistrict_7084
village_600309,WADANKERA,subdistrict_7084
village_600310,TAIMADGI,subdistrict_7084
village_600311,KANDGOAL,subdistrict_7084
village_600312,MADGUL,subdistrict_7084
village_600313,SHAMTABAD,subdistrict_7084
village_600314,BASKERNAGAR,subdistrict_7084
village_600315,ITGA,subdistrict_7084
village_600316,WALKHANDI,subdistrict_7084
village_600317,RAMPUR,subdistrict_7084
village_600318,MUDGAL,subdistrict_7084
village_600319,GURDAL,subdistrict_7084
village_600320,KODAMBAL,subdistrict_7084
village_600321,MUSTARI,subdistrict_7084
village_600322,BELKERA,subdistrict_7084
village_600323,BANNALLI,subdistrict_7084
village_600324,MANGALGI,subdistrict_7084
village_600325,NAGANKERA,subdistrict_7084
village_600326,NIRNA,subdistrict_7084
village_600327,UDBAL,subdistrict_7084
village_600328,MUTHANGI,subdistrict_7084
village_600329,BASHIRAPUR,subdistrict_7084
village_600330,MADARGI,subdistrict_7084
village_600331,BHADRAPUR,subdistrict_7084
village_600332,DEVGIR THANADA,subdistrict_7084
village_600333,ALIPUR THANDA,subdistrict_7084
village_600334,BORAL,subdistrict_7084
village_600335,MANNA-E-KHELLI,subdistrict_7084
village_600336,MEENKHERA,subdistrict_7084
village_600337,BEMALKHEDA,subdistrict_7084
village_600338,POLAKPALLI THANDA,subdistrict_7084
village_600339,KARPAKPALLI,subdistrict_7084
village_600340,CHANGLERA,subdistrict_7084
village_600341,SAIDAPUR,subdistrict_7084
village_600342,KARAKNALLI,subdistrict_7084
village_600343,UDAMNALLI,subdistrict_7084
village_600344,UPANHAL,subdistrict_5459
village_600345,ANKANHAL,subdistrict_5459
village_600346,TONDIHAL,subdistrict_5459
village_600347,MALLAPUR,subdistrict_5459
village_600348,HALKAWATGI,subdistrict_5459
village_600349,PALGAL DINNI,subdistrict_5459
village_600350,TUMBALGADDI,subdistrict_5459
village_600351,RAMPUR,subdistrict_5459
village_600352,NAGARHAL,subdistrict_5459
village_600353,BHOGAPUR,subdistrict_5459
village_600354,BAIYAPUR,subdistrict_5459
village_600355,KHAIRWADGI,subdistrict_5459
village_600356,BANDISUNKAPUR,subdistrict_5459
village_600357,BOMMANHAL,subdistrict_5459
village_600358,SAJJALAGUDDA,subdistrict_5459
village_600359,KOMNUR,subdistrict_5459
village_600360,LUKKIHAL(BIG),subdistrict_5459
village_600361,LUKKIHAL(SMALL),subdistrict_5459
village_600362,UPPAR NANDIHAL,subdistrict_5459
village_600363,KILLAR HATTI,subdistrict_5459
village_600364,ASHIHAL,subdistrict_5459
village_600365,ADVIBHAVI (MUDGAL),subdistrict_5459
village_600366,KANNAPUR HATTI,subdistrict_5459
village_600367,MUDGAL(RURAL),subdistrict_5459
village_600368,JANTAPUR,subdistrict_5459
village_600369,YERDIHAL(KHURD),subdistrict_5459
village_600370,YERDIHAL(BIG),subdistrict_5459
village_600371,AMDIHAL,subdistrict_5459
village_600372,BELLIHAL,subdistrict_5459
village_600373,KANSAVI,subdistrict_5459
village_600374,ADAPUR,subdistrict_5459
village_600375,KOMLAPUR,subdistrict_5459
village_600376,RAMATNAL,subdistrict_5459
village_600377,BYALIHAL,subdistrict_5459
village_600378,WANDALI,subdistrict_5459
village_600379,TURADGI,subdistrict_5459
village_600380,ARYA-BHOGAPUR,subdistrict_5459
village_600381,HUNOOR,subdistrict_5459
village_600382,MAKAPUR,subdistrict_5459
village_600383,TALEKAT,subdistrict_5459
village_600384,MARLI,subdistrict_5459
village_600385,BANNIGOL,subdistrict_5459
village_600386,PIKLIHAL,subdistrict_5459
village_600387,ULIMESHWAR,subdistrict_5459
village_600388,VYAKARNHAL,subdistrict_5459
village_600389,NAGALAPUR,subdistrict_5459
village_600390,HEGGAPUR,subdistrict_5459
village_600391,CHATTAR,subdistrict_5459
village_600392,TODKI,subdistrict_5459
village_600393,KUMARKHED,subdistrict_5459
village_600394,NOWLI,subdistrict_5459
village_600395,KAMALDINNI,subdistrict_5459
village_600396,CHITTAPUR,subdistrict_5459
village_600397,JAWOOR(SMALL),subdistrict_5459
village_600398,JAWOOR(BIG),subdistrict_5459
village_600399,ROUDAL BANDA,subdistrict_5459
village_600400,JUNGI-RAMPUR,subdistrict_5459
village_600401,UPPERI (SMALL),subdistrict_5459
village_600402,SUNKAL,subdistrict_5459
village_600403,HALBHAVI,subdistrict_5459
village_600404,GOREBAL,subdistrict_5459
village_600405,YARGUNTI,subdistrict_5459
village_600406,UPPERI(BIG),subdistrict_5459
village_600407,TORAL BENCHI,subdistrict_5459
village_600408,NANDIHAL,subdistrict_5459
village_600409,BENDONA,subdistrict_5459
village_600410,NARAKALADINNI,subdistrict_5459
village_600411,JULGUDDA,subdistrict_5459
village_600412,HANUMANGUDDA(HOSUR),subdistrict_5459
village_600413,ANAHOSUR,subdistrict_5459
village_600414,EACHANHAL,subdistrict_5459
village_600415,KESARHATTI,subdistrict_5459
village_600416,JALIBENCHI,subdistrict_5459
village_600417,MINCHERI,subdistrict_5459
village_600418,KALAPUR,subdistrict_5459
village_600419,AIDANHAL,subdistrict_5459
village_600420,YALAGALADINNI,subdistrict_5459
village_600421,HULIGUDDA,subdistrict_5459
village_600422,KARADAKAL,subdistrict_5459
village_600423,ADAVIBHAVI,subdistrict_5459
village_600424,NEERALKERA,subdistrict_5459
village_600425,MARGATNAL,subdistrict_5459
village_600426,CHITRANHAL,subdistrict_5459
village_600427,GUNDASAGAR,subdistrict_5459
village_600428,KACHAPUR,subdistrict_5459
village_600429,MAVINBHAVI,subdistrict_5459
village_600430,BHUPUR,subdistrict_5459
village_600431,RAMPUR,subdistrict_5459
village_600432,KALLILINGSUGUR,subdistrict_5459
village_600433,HUNKUNTI,subdistrict_5459
village_600434,LINGSUGUR(RURAL),subdistrict_5459
village_600435,KUPPIGUDDA,subdistrict_5459
village_600436,SARJAPUR,subdistrict_5459
village_600437,GONWAR,subdistrict_7101
village_600438,AMARAWATI,subdistrict_5459
village_600439,BASAPUR,subdistrict_7101
village_600440,JUNGAMARHALLI,subdistrict_7101
village_600441,HOOVINABHAVI,subdistrict_7101
village_600442,BUDDINNI,subdistrict_7101
village_600443,SANBAL,subdistrict_7101
village_600444,JALDURGA,subdistrict_5459
village_600445,YALGUNDI,subdistrict_5459
village_600446,YARAGUDI,subdistrict_5459
village_600447,KADADARGADDI,subdistrict_5459
village_600448,HANCHINAL,subdistrict_5459
village_600449,SHILAHALLI,subdistrict_5459
village_600450,GONWATLA,subdistrict_5459
village_600451,GUNTAGOLA,subdistrict_5459
village_600452,RAMALOOTI,subdistrict_5459
village_600453,AIDBHAVI,subdistrict_5459
village_600454,TANMANKAL,subdistrict_5459
village_600455,RAIDURGA,subdistrict_5459
village_600456,GADGI,subdistrict_5459
village_600457,PAI DODDI,subdistrict_5459
village_600458,GOLPALLI,subdistrict_5459
village_600459,YARJANTI,subdistrict_5459
village_600460,BANDEBHAVI,subdistrict_5459
village_600461,HOSAGUDDA,subdistrict_5459
village_600462,BENCHALDODDI,subdistrict_5459
village_600463,CHIKALDODDI,subdistrict_5459
village_600464,GURGUNTA,subdistrict_5459
village_600465,PARAMAPUR,subdistrict_5459
village_600466,DEVAR-BHUPUR,subdistrict_5459
village_600467,YARADONA,subdistrict_5459
village_600468,PHOOLABHAVI,subdistrict_5459
village_600469,HONNAHALLI,subdistrict_5459
village_600470,GUDADANHAL,subdistrict_5459
village_600471,MEDINAPUR,subdistrict_5459
village_600472,KOTHA,subdistrict_5459
village_600473,GOUDUR,subdistrict_5459
village_600474,MACHANUR,subdistrict_5459
village_600475,YALAGHATTA,subdistrict_5459
village_600476,KADDONA,subdistrict_5459
village_600477,TAWAG,subdistrict_5459
village_600478,ROUDALA BANDA,subdistrict_5459
village_600479,MALLAPUR,subdistrict_5459
village_600480,HOSUR,subdistrict_5459
village_600481,ANWARI,subdistrict_5459
village_600482,HIRE NAGNUR,subdistrict_5459
village_600483,CHIKKA NAGNUR,subdistrict_5459
village_600484,VEERAPUR,subdistrict_5459
village_600485,NILOGAL,subdistrict_5459
village_600486,CHUKANAHATTI,subdistrict_5459
village_600487,GEJJELAGATTA,subdistrict_5459
village_600488,HIRE HESARUR,subdistrict_5459
village_600489,CHICK-HESARUR,subdistrict_5459
village_600490,KADADARAHAL,subdistrict_7101
village_600491,TERIBHAVI,subdistrict_7101
village_600492,BUDDINNI,subdistrict_7101
village_600493,GUDIHAL,subdistrict_7101
village_600494,MATTUR,subdistrict_7101
village_600495,KUNIKELLUR,subdistrict_7101
village_600496,MITTIKELLUR,subdistrict_7101
village_600497,SANTE-KELLUR,subdistrict_7101
village_600498,MUSLIKARLKUNTI,subdistrict_7101
village_600499,BENDARKARLKUNTI,subdistrict_7101
village_600500,ANKUSADODDI,subdistrict_7101
village_600501,MUDWAL,subdistrict_7101
village_600502,KATAGAL,subdistrict_7101
village_600503,USKIHAL,subdistrict_7101
village_600504,NAGALAPUR(D),subdistrict_7101
village_600505,DABBERMADU,subdistrict_7101
village_600506,MARALDINNI,subdistrict_7101
village_600507,MUDALDINNI,subdistrict_7101
village_600508,SULTANPUR,subdistrict_7101
village_600509,JAKKER-MADU,subdistrict_7101
village_600510,VYASA NANDIHAL,subdistrict_7101
village_600511,KANNAL,subdistrict_7101
village_600512,TIMMAPUR,subdistrict_7101
village_600513,TIRTHABHAVI,subdistrict_7101
village_600514,DIGNAIKANBHAVI,subdistrict_7101
village_600515,NIRLOOTI,subdistrict_7101
village_600516,ADVIBHAVI(MASKI),subdistrict_7101
village_600517,BENKANHAL,subdistrict_7101
village_600518,BELLADAMARADI,subdistrict_7101
village_600519,VENKATAPUR,subdistrict_7101
village_600520,MASKI,subdistrict_7101
village_600521,NARAGA BENCHI,subdistrict_7101
village_600522,ANTARGANGI (BIG),subdistrict_7101
village_600523,MYADARNAL,subdistrict_7101
village_600524,ANTARGANGI (SMALL),subdistrict_7101
village_600525,MEDIKINHAL,subdistrict_7101
village_600526,BAILGUDDA,subdistrict_7101
village_600527,SOMPUR,subdistrict_7101
village_600528,HADAGALI,subdistrict_7101
village_600529,DESAI-BHOGAPUR,subdistrict_7101
village_600530,YERDODDI,subdistrict_7101
village_600531,BAGGALGUDDA,subdistrict_7101
village_600532,VEERAPUR(D),subdistrict_7101
village_600533,KAMANDALDINNI,subdistrict_7101
village_600534,TALEKHAN,subdistrict_7101
village_600535,HATTI (CT),subdistrict_5459
village_600536,VEERGOT,subdistrict_5460
village_600537,BUNKALDODDI,subdistrict_5460
village_600538,CHINCHODI,subdistrict_5460
village_600539,LINGADHALLI,subdistrict_5460
village_600540,CHAPALKI,subdistrict_5460
village_600541,MUDGOT,subdistrict_5460
village_600542,BUDDINNI,subdistrict_5460
village_600543,BAGUR,subdistrict_5460
village_600544,HERUNDI,subdistrict_5460
village_600545,NAVILGUDDA,subdistrict_5460
village_600546,JAMBALDINNI,subdistrict_5460
village_600547,MEDINAPUR,subdistrict_5460
village_600548,HAMPERGUNDI,subdistrict_5460
village_600549,JALHALLI,subdistrict_5460
village_600550,YERKAMANDODDI,subdistrict_5460
village_600551,YERGUDDA,subdistrict_5460
village_600552,BASSAPUR,subdistrict_5460
village_600553,HOSUR SIDDAPUR,subdistrict_5460
village_600554,BOMMANHALLI,subdistrict_5460
village_600555,HORAHATTI,subdistrict_5460
village_600557,PARAPUR,subdistrict_5460
village_600558,KARADIGUDDA,subdistrict_5460
village_600559,AMRAPUR,subdistrict_5460
village_600560,SULADGUD,subdistrict_5460
village_600561,MANDALGUD,subdistrict_5460
village_600562,GAJALDINNI,subdistrict_5460
village_600563,MUKANHAL,subdistrict_5460
village_600564,MUNDARGI,subdistrict_5460
village_600565,GANAJALI,subdistrict_5460
village_600566,DEVATGAL,subdistrict_5460
village_600567,KATMALLI,subdistrict_5460
village_600568,HULIGUD,subdistrict_5460
village_600569,KAKKALDODDI,subdistrict_5460
village_600570,KAMALDINNI,subdistrict_5460
village_600571,MUDVAIGADDI,subdistrict_5460
village_600572,MYKALDODDI,subdistrict_5460
village_600573,BHOGIRAMANGUND,subdistrict_5460
village_600574,SOMANMARDI,subdistrict_5460
village_600575,NAGLAPUR,subdistrict_5460
village_600576,GANDHAL,subdistrict_5460
village_600577,OOTI,subdistrict_5460
village_600578,WANDLI,subdistrict_5460
village_600579,PALKANMARDI,subdistrict_5460
village_600580,MADARKAL,subdistrict_5460
village_600581,DEVERGUD,subdistrict_5460
village_600582,MUDALAGUND,subdistrict_5460
village_600583,SUNNADKAL,subdistrict_5460
village_600584,GALAG,subdistrict_5460
village_600585,CHADKALGUDDA,subdistrict_5460
village_600586,ANCHESUGUR,subdistrict_5460
village_600587,GOPALPUR,subdistrict_5460
village_600588,WAGADAMBLI,subdistrict_5460
village_600589,HUVINHADGI,subdistrict_5460
village_600590,JOLADHADGI,subdistrict_5460
village_600591,DONDAMBLI,subdistrict_5460
village_600592,BENKAL,subdistrict_5460
village_600593,KONCHAPLI,subdistrict_5460
village_600594,MYDARGOL,subdistrict_5460
village_600595,KARKIHALLI,subdistrict_5460
village_600596,PARATPUR,subdistrict_5460
village_600597,KOPPER,subdistrict_5460
village_600598,KURKIHALLI,subdistrict_5460
village_600599,YATGAL,subdistrict_5460
village_600600,HERUR,subdistrict_5460
village_600601,SALKYAPUR,subdistrict_5460
village_600602,GOPENDEVERHALLI,subdistrict_5460
village_600603,NAGARHAL,subdistrict_5460
village_600604,CHICKBUDUR,subdistrict_5460
village_600605,ARSHANGI,subdistrict_5460
village_600606,RAMANHAL,subdistrict_5460
village_600607,HUNUR,subdistrict_5460
village_600608,HEMNHAL,subdistrict_5460
village_600609,NAGARGUND,subdistrict_5460
village_600610,DEVADURGA (RURAL),subdistrict_5460
village_600611,ANJAL,subdistrict_5460
village_600612,NILVANJI,subdistrict_5460
village_600613,KAREGUD,subdistrict_5460
village_600614,VENGLAPUR,subdistrict_5460
village_600615,SAMUDRA,subdistrict_5460
village_600616,NIMBAIDODDI,subdistrict_5460
village_600617,GUDDAD IRABGERA,subdistrict_5460
village_600618,KELGIN IRABGERA,subdistrict_5460
village_600619,MANSAGAL,subdistrict_5460
village_600620,KOTIGUD,subdistrict_5460
village_600621,SASVIGERA,subdistrict_5460
village_600622,KARDIGUDDA,subdistrict_5460
village_600623,GUNDGURTHI,subdistrict_5460
village_600624,SUGARHAL,subdistrict_5460
village_600625,JERBANDI,subdistrict_5460
village_600626,KAMDHAL,subdistrict_5460
village_600627,DEVERGUD,subdistrict_5460
village_600628,YERMASAL,subdistrict_5460
village_600629,CHICKHONKUNI,subdistrict_5460
village_600630,HIREHONKUNI,subdistrict_5460
village_600631,MIYAPUR,subdistrict_5460
village_600632,MASARKAL,subdistrict_5460
village_600633,GUNTARHAL,subdistrict_5460
village_600634,MATPALLI,subdistrict_5460
village_600635,ITAGI,subdistrict_5460
village_600636,GAGAL,subdistrict_5460
village_600637,GUGAL,subdistrict_5460
village_600638,CHICKRAIKUMPI,subdistrict_5460
village_600639,HIRERAIKUMPI,subdistrict_5460
village_600640,MADARKAL,subdistrict_5460
village_600641,APPRAHAL,subdistrict_5460
village_600642,BASWANTPUR,subdistrict_5460
village_600643,HEMANAL,subdistrict_5460
village_600644,BOMMANHAL,subdistrict_5460
village_600645,KOLUR,subdistrict_5460
village_600646,SHAVANTGERA,subdistrict_5460
village_600647,MASIHAL,subdistrict_5460
village_600648,HIREBUDUR,subdistrict_5460
village_600649,BUDINHAL,subdistrict_5460
village_600650,HANCHINHAL,subdistrict_5460
village_600651,HIREKUDALGI,subdistrict_5460
village_600652,CHICKKUDALGI,subdistrict_5460
village_600653,HONNATAGI,subdistrict_5460
village_600654,KHANAPUR,subdistrict_5460
village_600655,AMRAPUR,subdistrict_5460
village_600656,INGALADHAL,subdistrict_5460
village_600657,HADDINHAL,subdistrict_5460
village_600658,SUNKESHWARHAL,subdistrict_5460
village_600659,KAKKARGAL,subdistrict_5460
village_600660,ALDHARTI,subdistrict_5460
village_600661,JAVGUD,subdistrict_5460
village_600662,TIPPAPUR,subdistrict_5460
village_600663,ANDANKHED,subdistrict_5460
village_600664,KADLIGUD,subdistrict_5460
village_600665,DURG,subdistrict_5460
village_600666,KHARDIGUD,subdistrict_5460
village_600667,RAMDURG,subdistrict_5460
village_600668,MALADKAL,subdistrict_5460
village_600669,LAXMINARAYANAPURA,subdistrict_5460
village_600670,GABBUR,subdistrict_5460
village_600671,MASEEDPUR,subdistrict_5460
village_600672,GANEKAL,subdistrict_5460
village_600673,NEELGAL,subdistrict_5460
village_600674,PANDYAN,subdistrict_5460
village_600675,KACHAPUR,subdistrict_5460
village_600676,KOTHDODDI,subdistrict_5460
village_600677,PILIKAL,subdistrict_5460
village_600678,CHIKKALDODDI,subdistrict_5460
village_600679,YELDODDI,subdistrict_5460
village_600680,HEMNUR,subdistrict_5460
village_600681,TEGGIHAL,subdistrict_5460
village_600682,CHINTALKUNTA,subdistrict_5460
village_600683,SHAKAPUR,subdistrict_5460
village_600684,JINNAPUR,subdistrict_5460
village_600685,GOVINDPALLI,subdistrict_5460
village_600686,HUNGUNBAD,subdistrict_5460
village_600687,GAJJIBHAVI,subdistrict_5460
village_600688,MUSTOOR,subdistrict_5460
village_600689,SHIVANGI,subdistrict_5460
village_600690,JARADBANDI,subdistrict_5460
village_600691,HONKATMALLI,subdistrict_5460
village_600692,KARDONA,subdistrict_5460
village_600693,MALKAMDINNI,subdistrict_5460
