metadata.recordID,country.ID,country.name,location.admin.hierarchy,state.ID,state.name,district.ID,district.name,subdistrict.ID,subdistrict.name,location.admin4.ID,location.admin4.name,village.ID,village.name,population.cattle,population.buffalo,population.sheep,population.goat,population.pig,population.poultry
e3631953-f149-4054-a712-f2d6a6dd93a0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597364,NANDIKURALI,2272,3608,4801,7640,0,0
ce435c1c-47dd-40ce-9928-ca891d861e8f,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597365,KEMPATTI,666,1202,660,1681,0,0
7a2f981a-8935-4f96-8a3f-13bcbc9428a8,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597366,MEKHALI,1351,1547,7297,6018,0,0
18566126-1dba-4469-9595-bc12860da3c6,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597367,MARADI,454,752,1924,1409,0,500
2c81b569-6348-478f-b8a3-a7f82b363d92,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597368,DEVANAKATTI,330,424,585,1155,0,6000
021275d5-39bd-4fc0-9606-66eb221a89fd,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597369,BUDIHAL,997,964,5173,4010,0,3070
a1ad24ad-b745-4c0e-b063-fc18b19c33f3,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597370,BAVACHI,508,429,1421,1452,0,1104
1c5f633f-ee73-4ae2-a024-09702d752585,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597371,HUBBARWADI,867,454,5957,2760,0,2558
a5d9d9ce-5422-43c1-b702-16563f62ed55,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597372,NAGARAL,476,982,2473,1307,0,1312
4f58c8db-0012-49fd-a96c-a0bb379a0396,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597373,BOMMANAL,653,1198,1420,1024,0,13354
910c2423-c6ea-4f98-86a9-695dc2223e74,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597374,BIRANAL,376,435,1295,828,0,42000
11b457f0-b67e-466a-86e1-0f6c858fc72a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597375,BYAKUD,725,586,3955,643,0,18552
9dc43f9e-c509-4e14-9de5-15fd30baeaa0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597376,MAVINHONDA,463,444,8089,2685,0,3220
e9aad41b-f545-4242-ab16-d9f15a40ae88,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597377,GIRINAIKWADI,148,289,433,483,0,479
9efacd34-78f5-4053-9c53-aa0fb80cf591,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597378,JODAHATTI,255,565,438,1046,0,677
b912d0cf-06bc-4510-aba9-4b2dc13a3455,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597379,BHENDWAD,660,1155,962,2326,0,848
9cf593d5-c10a-4261-aa0d-b478470f1b00,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597380,MANTUR,962,1124,470,2512,0,1405
fb144cba-3cd5-4d4b-a074-807096901a95,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597381,NIPANAL,2092,2678,2022,3870,0,8991
3e5cdd81-18ab-419d-b1ae-f1045042f0fa,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597383,KUDACHI RURAL,3102,6856,793,2229,0,263273
b426d127-5295-4474-a084-42412b55dc35,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597384,GUNDWAD,214,977,0,16,0,0
4bc3b472-2126-4cbd-ab04-ecd73f84eca0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597385,SHIRAGUR,433,1455,8,412,0,5
c7a38c77-bd9d-4dbd-8d18-d78bcc536c87,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597386,PARAMANANDWADI,362,1153,550,487,0,15613
85300bdd-03c8-473a-ac90-bfe30e5c0411,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597387,KHEMALAPUR,609,1646,85,770,0,19
5cef1bbb-75c1-4d43-81f9-43e1ae5749ca,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597388,YELPRATTI,888,1521,332,1166,0,18108
915888d2-10f8-4b35-8f87-e00ff4e480e7,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597389,SIDDAPUR,273,992,2,234,0,17
3373344e-e416-4074-a9de-50cdc834a945,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597390,KOLIGUDDA,467,824,247,840,0,0
720bec00-967f-4aee-8910-d18fb9f54d70,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597391,YABARATTI,247,661,10,781,0,0
9b278f44-408d-45df-bfd2-f33d880975e6,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597394,ALAKHANUR,1719,3261,689,1740,0,1307
734811f6-7d86-4c4b-a61d-4dd2aec2e9eb,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597395,NILAJI,1051,1670,355,2367,0,2509
d194687b-3165-4fb0-88dc-5055d9090081,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597396,SUTTATTI,529,776,1497,1697,64,1101
c629390d-c825-449a-8589-0559f8f49b3f,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597397,MORAB,2459,2066,1969,3112,0,3468
5552b2ae-309f-4937-b413-4fe157c3431a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597398,BEKKERI,1925,2536,1327,1754,0,26717
d0a5c21c-76a2-41f3-8f6b-b46ccaf0de81,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597399,NIDAGUNDI,1829,2528,5020,3646,0,14523
cccfa5cf-2108-4f2a-8504-90b2e6964f2a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597400,ALAGAWADI,2083,2559,749,4051,0,33951
8631fd42-fb0a-4571-bf1d-7a636941638e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597402,HIDAKAL,3585,5164,1735,8870,0,57103
22217f5b-b2bc-41d9-93b4-55e08bf6861a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597404,KHANADAL,543,1200,193,963,0,15470
3fc3e986-f137-42b1-9bf6-eb0426bee896,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597405,SAVASUDDI,2188,1518,1574,2727,25,3136
804b37da-7df7-4638-ba5a-114d3185aa0d,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597406,KATAKBHAVI,1333,1568,3818,2614,0,5281
8b29eb90-1ed0-417f-8d84-c32c88268165,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597407,DEVAPURHATTI,521,547,1176,1233,0,888
828d7347-c41d-4426-97a6-e100ccad312e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597408,ITANAL,3994,3898,1895,6082,1,25001
1a2e181a-8060-4969-8714-dfca9ea5a21a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597409,MARAKUDI,565,350,25,530,0,2
48b002d4-834e-4166-99f7-f9dc2f8b64aa,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597410,PALBHAVI,1750,2833,290,1709,0,2066
3a496ed6-b90e-470b-b7ba-f402a1d95e4a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597411,SULTANPUR,1086,1004,247,969,0,3227
9b836211-0c06-4372-909b-1fd23df66311,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597412,HANDIGUND,3688,2831,875,4009,0,193599
9ee1b545-580d-41a9-98ef-2b738295ee33,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5435,RAYBAG,,,village_597413,KAPPALGUDDI,1324,1117,240,766,0,180
7c82a69a-b32c-406d-b14f-3d47a0ca18fb,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597414,DANDAPUR,152,335,241,215,0,2
82986c48-9001-4b8e-a459-5e5979ce505f,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597415,TUKKANATTI,1134,2830,1,1104,0,4
73f4030a-f4bc-4fa4-9da7-a9c17520f401,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597417,MUDALGI RURAL,417,527,103,482,0,398
22af4135-2594-4658-a87b-87de13309c83,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597418,GURLAPUR,678,929,303,772,0,47
9aa6044f-1a5f-42dd-9686-de40d9202709,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597419,HALLUR,4695,5318,616,1892,0,20
ffd6a195-3be9-4ee9-b7cf-14329adeeda2,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597420,SHIVAPUR,2373,5032,909,1114,0,0
4cf5c9dd-aa4a-4e37-8230-ba2f2ef0b0f5,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597421,KHANATTI,2001,2524,993,1478,0,0
9bc81bb9-fde2-44e6-a11a-2bd5b95fa941,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597422,MUNYAL,5256,4410,1784,2070,0,41
c9d08ee6-d0d7-48da-baac-4e1d55e08cb1,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597423,KAMALADINNI,569,873,6,247,0,87
4b161009-14f6-4dc0-bd38-85d9850dfda9,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597424,RANGAPUR,295,263,0,219,0,48
1acfa4be-1870-4870-a8d1-59964c3b6d9e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597425,DHARMATTI,302,646,21,602,0,424
b33607a7-abff-4c2e-a4d8-b80f8d8c15af,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597426,PATAGUNDI,1399,1657,109,1441,0,1594
c2623c9b-b40c-4d4b-a717-ee7dcd49edeb,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597427,GUJANATTI,643,1037,255,1178,0,87
f0c48895-53d6-4739-81be-53568cf2e9d0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597428,JOKANATTI,212,256,140,519,0,556
2fd2b27e-7794-4d52-b4af-404f7b345259,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597430,RAJAPUR,1660,2502,1632,1034,0,0
59699881-bfcf-4e17-8ea3-9ebd66fc7ae0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597431,DURADUNDI,662,2096,8,425,0,0
a946d37e-4a1f-4616-956d-2d8a28479cad,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597432,GANESHWADI,488,817,0,384,0,0
f719b3f2-70c6-4863-b70d-481f513ce761,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597433,BADIGWAD,818,1961,663,1359,0,1845
7742df3b-ea50-45b2-89d8-fa469db0d4dd,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597434,PAMALADINNI,1645,3849,1271,5023,60,5074
9ba4ce69-1f1f-4e70-b7aa-f80d35f4cf26,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597436,KHANAPUR,158,408,55,137,20,161
7aee4846-214b-4b84-ac2a-19fb89746f18,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597437,MUTNAL,351,1109,1233,623,0,279
b66d5ecb-435f-4465-aa69-ccb9d4ce70e4,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597438,NANDAGAON,154,250,59,89,0,0
40431f22-2630-4939-8688-dfca81a86b41,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597439,KONNUR RURAL,32,39,0,181,0,381
24ad182b-6adf-4be6-b855-c25d23ee9308,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597440,SHIVAPUR,186,991,393,206,0,0
6d374fec-1f73-4b02-bcf6-2b5aab3d9523,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597441,MOLMANATTI,771,2521,1741,929,0,973
bb8705df-287a-458d-9036-5bd5e3cce06e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597442,DHUPADAL,750,1317,3947,1406,0,2496
0399eb49-6acc-456d-b5f5-09296ef3ea0e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597443,SHINDIKURBET,1543,958,1192,1581,267,488
24db1dc0-6cd4-4ab6-85e2-40048fa0777e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597445,LOLASUR,206,428,54,532,0,364
cce467b1-ff92-48f4-acfb-d9230c840a3e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597446,BASALIGUNDI,398,741,206,1102,0,586
201c79f5-d1f1-4f9d-a929-f34242cb231f,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597447,NALLANATTI,795,1201,410,1946,0,1062
06dee0ab-3d9e-4a02-8a7e-e8c8a5a50aaa,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597448,SANGANAKERI,408,739,174,598,0,27
302acfe9-91ce-44f1-9463-5e01ceaf4212,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597450,BALOBAL,971,1532,205,1201,0,213
a978baf4-03d6-4ecc-b1c5-755004f64018,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597451,BEERANGADDI,688,1385,753,851,0,83
c422d6a9-d21b-4e43-bec5-013153a4d08e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597452,HUNSHYAL P G,1194,1800,1175,2597,0,491
14406d3f-4081-4752-974e-4945d3bc394e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597453,WADERATTI,1267,2181,981,2853,70,148
89ef0851-9bd3-4cea-a8f1-0f5273ac9176,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597454,FULAGADDI,425,397,18,269,0,75
6e5ce5ab-031f-4810-aa82-807fae5decd2,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597455,MASAGUPPI,916,1639,540,1244,0,39
62a2eda2-90c7-4d2b-a00b-1b23a2c96ab5,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597456,GODACHINAMALAKI,125,301,1130,650,0,441
3d47b0bf-4f43-42b8-8260-b4a846cf9e05,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597457,SHINGALAPUR,344,663,1733,1309,0,1942
d8f3bbb9-42c5-4d97-aa45-99d396a27eb9,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597458,GOKAK RURAL,663,123,4819,1726,0,1484
115ccd49-c24d-4b54-ac31-499d7902965b,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597459,MALADINNI,455,1123,384,1670,0,3449
15b8f41d-a55c-4b22-9616-b9821a2975bc,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597460,UPPARATTI,583,1247,307,2026,0,1632
8666acee-ea57-4442-a9fd-9dc5709e4cae,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597461,MARADISHIVAPUR,615,527,234,397,0,436
46864081-b521-4f7f-8644-eb4d0340e5a0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597462,MAMADAPUR,2546,1977,5714,3588,171,2277
5f2d9a31-a7c0-4953-9250-35fb8a681f4e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597463,AJJANAKATTI,377,334,3143,1576,0,636
9511a497-25f1-4809-ad4e-a2423c2580f5,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597464,BENACHINAMARADI,1216,1999,13359,1643,0,2125
e3969f75-d7ca-4360-9968-224a52312af0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597465,KOLAVI,219,907,661,511,9,218
0d4b481a-360e-4c75-807a-989bc171395a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597466,TAVAG,884,751,6126,3324,40,2386
ed15266f-0a60-4b43-85d2-3fd27cb44411,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597467,BENACHINAMARDI,192,320,1523,788,0,718
9af22d4b-a5ba-4463-8930-b9b8ad30b55a,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597468,URABINAHATTI,193,568,596,305,0,112
d888e34a-6110-4488-839e-8f45e0f9f9ee,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597469,SHIGIHOLI,57,287,0,241,0,192
c3185136-cd51-4a87-bb43-e9dcf7f36784,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597470,GADDIHOLI,26,44,0,24,0,150
2985fa51-3193-43c7-a6fc-d1e6da962df9,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597471,KUNDARGI,79,469,0,154,0,505
666b9171-5966-4ce9-ad5d-806d886ad388,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597472,DHASANATTI,60,325,0,319,0,280
e2defaca-6bca-4209-b415-24d58bbb2c70,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597473,MUSALAMARI,75,294,0,160,0,182
b3f8411e-b538-4fcd-9de5-f11831e80f54,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597474,MALLAPUR S A,84,316,0,212,0,237
f08e8076-193f-44f4-bcb9-c87341c63373,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597475,DUM URABINAHATTI,75,266,30,94,0,0
ab538e01-9f4a-4a90-abbb-d637553f9be0,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597476,AKKATANGERAHAL,235,499,19,473,0,592
f1514909-3479-4b86-b3a8-0613d51c8477,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597477,MADAWAL,65,331,0,42,0,0
c97f2445-aced-4ff8-825d-5a3f22f7adb2,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597478,IRANATTTI,84,274,473,304,0,113
ba56c5eb-7b6a-4fdb-9e11-0ce2bf6f5a57,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597479,TELAGINAHATTI,33,285,370,306,0,0
7811f0d6-b249-4eb6-a540-d087ee9b6b9f,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597480,KAITANAL,235,590,932,1049,64,1275
5c439cef-a156-46b1-89c3-cc28a40fcd88,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_7099,MUDALGI,,,village_597481,GINIMAR HOSUR,121,31,0,468,0,448
52fdc332-9fe9-4d39-a1d6-c6040254693b,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597482,HULIKATTI,64,401,254,355,0,220
8f6c73e7-0539-4551-b743-c8083caa78a1,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597483,HANAMAPUR,2,16,0,7,0,0
62141625-710e-4d02-9d09-6ff291dec097,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597484,PANCHANAIKANATTI,248,325,135,333,0,448
7007fd2d-e8c9-4457-a914-515b96bf3694,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597485,CHIKKANANDI,600,1026,263,1176,0,1235
e399107d-d89d-4f70-9326-edbe32e565fc,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597486,HERENANDI,466,768,777,1057,7,958
e7fb6f5d-a818-415e-bcdd-817511d1ca2b,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597487,MAKKALAGERI,164,392,387,557,350,892
3dcff66b-7e82-48f9-8f1a-e538be3f02e7,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597488,PUDAKALKATTI,149,199,212,252,0,121
e1cc048f-193a-4036-a6fd-55dec1f2102e,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597489,KHANAGAON,285,201,431,353,212,317
feaa9209-e9f7-4f24-8ba1-342b73256dd4,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597490,MIDAKANATTI,230,424,5513,401,0,0
d59de044-f348-4754-9c52-d0f66184b4be,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597491,RAJANAKATTI,298,222,65,637,0,205
7617252d-0b8f-486f-b310-ff8f11526dd7,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597492,ARABHAVI DHAVALATTI,63,177,0,86,0,42
3cadeb60-f615-43af-9736-a380024c01cc,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597493,ANKALGI,52,145,2,71,0,52
d7d718d4-9ab7-48f4-b2fb-7bb478b07263,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597494,LAGAMESHWAR,79,511,0,217,0,189
e55f8149-086c-4083-9f50-b5b56f0b89ad,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597495,GUJANAL,179,333,0,267,0,299
781138cd-15e4-4662-abf3-ded1194d30cb,country_IN,INDIA,REVENUE,state_29,KARNATAKA,district_527,BELAGAVI,subdistrict_5436,GOKAK,,,village_597496,YADDALGUDD,70,216,415,316,0,157
